Block Name,Point ID,FamilyIdNode,NumIdNode,Points_0,Points_1,Points_2,Points_Magnitude
dataset_1,504,0,3586,0.0190878,0.0417747,0.00712082,0.0464777
dataset_1,505,0,3587,0.0199923,0.0327567,0.00972348,0.0395884
dataset_1,506,0,3588,0.0199924,0.0358133,0.00972493,0.0421529
dataset_1,507,0,3589,0.0100112,0.0234266,0.00966612,0.0272481
dataset_1,508,0,3590,0.0199898,0.0187398,0.00968096,0.0290602
dataset_1,509,0,3591,0.0135043,0.0419004,0.00522897,0.0443323
dataset_1,510,0,3592,0.0100096,0.0281258,0.00969005,0.0313871
dataset_1,511,0,3593,0.019991,0.0265607,0.00969939,0.0346293
dataset_1,512,0,3594,0.0100099,0.0343693,0.0096853,0.0370843
dataset_1,513,0,3595,0.011103,0.0420161,0.00686741,0.0439976
dataset_1,514,0,3596,0.0121642,0.0419438,0.00588199,0.0440664
dataset_1,515,0,3597,0.0199905,0.0281173,0.00969181,0.0358348
dataset_1,516,0,3598,0.0100079,0.0139684,0.00971826,0.0197413
dataset_1,517,0,3599,0.010009,0.0359218,0.00969988,0.038531
dataset_1,518,0,3600,0.0199912,0.0123903,0.00970288,0.0254423
dataset_1,519,0,3601,0.0199914,0.0250006,0.00970631,0.0334499
dataset_1,520,0,3602,0.0102694,0.00824639,0.00838102,0.015611
dataset_1,521,0,3603,0.0100093,0.0296907,0.00969529,0.0327982
dataset_1,522,0,3604,0.0109311,0.00832384,0.00709414,0.0154629
dataset_1,523,0,3605,0.0100078,0.0374766,0.00972034,0.0399892
dataset_1,524,0,3606,0.0190684,0.00846563,0.00709339,0.022036
dataset_1,525,0,3607,0.0199914,0.0234387,0.009707,0.0322994
dataset_1,526,0,3608,0.0100107,0.0187054,0.0096734,0.023317
dataset_1,527,0,3609,0.0199904,0.0203107,0.00969093,0.0301008
dataset_1,528,0,3610,0.0199825,0.00914834,0.00958165,0.023975
dataset_1,529,0,3611,0.0150065,0.0418627,0.005,0.0447513
dataset_1,530,0,3612,0.0100108,0.0249954,0.00967136,0.0286098
dataset_1,531,0,3613,0.0100155,0.0106881,0.00960608,0.0175164
dataset_1,532,0,3614,0.0100256,0.0420341,0.00949431,0.0442439
dataset_1,533,0,3615,0.0103868,0.0421288,0.00807179,0.0441347
dataset_1,534,0,3616,0.0198262,0.0417115,0.00869326,0.0469947
dataset_1,535,0,3617,0.0199893,0.0171586,0.00967306,0.0280635
dataset_1,536,0,3618,0.0134327,0.00825443,0.00525199,0.016618
dataset_1,537,0,3619,0.0165387,0.0418236,0.00524266,0.0452795
dataset_1,538,0,3620,0.0179743,0.00840172,0.00598085,0.0207228
dataset_1,539,0,3621,0.0100097,0.0155437,0.00968893,0.0208728
dataset_1,540,0,3622,0.0100109,0.0202802,0.0096694,0.0245968
dataset_1,541,0,3623,0.0100055,0.0390187,0.00976456,0.0414478
dataset_1,542,0,3624,0.0199809,0.0387946,0.00956386,0.0446736
dataset_1,543,0,3625,0.0199435,0.0402787,0.00925025,0.0458878
dataset_1,544,0,3626,0.0197553,0.0350042,0.00845508,0.0410737
dataset_1,545,0,3627,0.010272,0.0147111,0.00837328,0.0198
dataset_1,546,0,3628,0.0197642,0.0116033,0.00848268,0.024438
dataset_1,547,0,3629,0.0157206,0.0404857,0.0050522,0.0437236
dataset_1,548,0,3630,0.0172047,0.0404282,0.00551232,0.0442812
dataset_1,549,0,3631,0.0104102,0.00982808,0.00801657,0.0164082
dataset_1,550,0,3632,0.0141864,0.00961831,0.00506663,0.0178728
dataset_1,551,0,3633,0.0102831,0.0335976,0.00834137,0.0361126
dataset_1,552,0,3634,0.0102848,0.0194653,0.00833647,0.0235409
dataset_1,553,0,3635,0.0102788,0.0273466,0.00835381,0.0303855
dataset_1,554,0,3636,0.0197207,0.0288912,0.00835232,0.0359635
dataset_1,555,0,3637,0.0185029,0.0403683,0.00643214,0.0448701
dataset_1,556,0,3638,0.0102633,0.038255,0.0083989,0.0404885
dataset_1,557,0,3639,0.019714,0.0147325,0.00833326,0.0259833
dataset_1,558,0,3640,0.0197174,0.0179542,0.00834279,0.0279416
dataset_1,559,0,3641,0.0102828,0.016286,0.00834235,0.0209896
dataset_1,560,0,3642,0.0172867,0.00976996,0.00555352,0.0206185
dataset_1,561,0,3643,0.0197154,0.0163565,0.00833719,0.0269396
dataset_1,562,0,3644,0.0197448,0.0335008,0.00842308,0.0397884
dataset_1,563,0,3645,0.019725,0.027336,0.00836455,0.0347318
dataset_1,564,0,3646,0.0102894,0.0226336,0.00832365,0.026219
dataset_1,565,0,3647,0.0197319,0.0319748,0.0083848,0.0384973
dataset_1,566,0,3648,0.0127006,0.00966384,0.00556011,0.0169
dataset_1,567,0,3649,0.0102354,0.0397297,0.008484,0.041895
dataset_1,568,0,3650,0.0102728,0.0304773,0.00837106,0.0332335
dataset_1,569,0,3651,0.0194399,0.0404359,0.00770057,0.0455222
dataset_1,570,0,3652,0.0102734,0.0289123,0.00836918,0.0318042
dataset_1,571,0,3653,0.0197319,0.0226616,0.0083848,0.0311962
dataset_1,572,0,3654,0.0102806,0.0351464,0.00834855,0.0375587
dataset_1,573,0,3655,0.0197147,0.0130946,0.00833509,0.025092
dataset_1,574,0,3656,0.0197306,0.0257796,0.00838089,0.033528
dataset_1,575,0,3657,0.0102873,0.0210524,0.00832962,0.0248679
dataset_1,576,0,3658,0.0114173,0.00971951,0.00651223,0.0163473
dataset_1,577,0,3659,0.0102676,0.0366937,0.00838613,0.0390151
dataset_1,578,0,3660,0.0195894,0.0100144,0.00801565,0.0234154
dataset_1,579,0,3661,0.0197336,0.0242208,0.00838969,0.0323489
dataset_1,580,0,3662,0.010283,0.0178806,0.00834169,0.0222495
dataset_1,581,0,3663,0.0197268,0.021101,0.00836984,0.0300742
dataset_1,582,0,3664,0.010289,0.0242093,0.00832483,0.0275909
dataset_1,583,0,3665,0.0197227,0.030439,0.00835791,0.0372205
dataset_1,584,0,3666,0.0102734,0.011562,0.00836939,0.0175861
dataset_1,585,0,3667,0.0141974,0.0405321,0.00506484,0.0432443
dataset_1,586,0,3668,0.0102854,0.0257789,0.00833483,0.0289795
dataset_1,587,0,3669,0.011547,0.0406096,0.00638385,0.0426992
dataset_1,588,0,3670,0.019707,0.0379659,0.00831344,0.0435762
dataset_1,589,0,3671,0.0102423,0.0131764,0.00846233,0.0187119
dataset_1,590,0,3672,0.0102777,0.0320398,0.00835694,0.0346701
dataset_1,591,0,3673,0.0157633,0.0096401,0.00505861,0.0191573
dataset_1,592,0,3674,0.0186081,0.00997068,0.0065386,0.0221005
dataset_1,593,0,3675,0.0197433,0.0365061,0.00841842,0.0423481
dataset_1,594,0,3676,0.0197214,0.0195338,0.00835433,0.0289879
dataset_1,595,0,3677,0.0127711,0.0405793,0.00552426,0.0428987
dataset_1,596,0,3678,0.0101866,0.041028,0.00864678,0.0431489
dataset_1,597,0,3679,0.0191097,0.0203397,0.00715213,0.0288104
dataset_1,598,0,3680,0.0192211,0.0356995,0.00732001,0.0412006
dataset_1,599,0,3681,0.0197032,0.0392832,0.00830303,0.044725
dataset_1,600,0,3682,0.0148697,0.0391663,0.0050017,0.0421915
dataset_1,601,0,3683,0.0163774,0.039096,0.00519347,0.0427047
dataset_1,602,0,3684,0.0106753,0.0407456,0.0074907,0.0427817
dataset_1,603,0,3685,0.0190748,0.0118414,0.00710242,0.0235481
dataset_1,604,0,3686,0.0190976,0.0187675,0.0071347,0.0277099
dataset_1,605,0,3687,0.0108368,0.0374698,0.0072309,0.03967
dataset_1,606,0,3688,0.0107102,0.0124601,0.00743141,0.018033
dataset_1,607,0,3689,0.0191388,0.0234465,0.00719461,0.0311094
dataset_1,608,0,3690,0.0109058,0.0328279,0.00712984,0.0353192
dataset_1,609,0,3691,0.0109246,0.0249961,0.00710325,0.0281888
dataset_1,610,0,3692,0.0164684,0.0110379,0.00522048,0.0205011
dataset_1,611,0,3693,0.0178858,0.0113372,0.00591688,0.0219874
dataset_1,612,0,3694,0.019141,0.0327364,0.0071979,0.0385987
dataset_1,613,0,3695,0.0191818,0.0342389,0.00725911,0.0399117
dataset_1,614,0,3696,0.0191009,0.0281035,0.0071395,0.0347221
dataset_1,615,0,3697,0.0191063,0.0312073,0.00714718,0.0372831
dataset_1,616,0,3698,0.0190919,0.0171737,0.00712661,0.02665
dataset_1,617,0,3699,0.0134226,0.0110372,0.00525534,0.018155
dataset_1,618,0,3700,0.0109154,0.0153921,0.00711624,0.0201669
dataset_1,619,0,3701,0.0120919,0.0392917,0.00593271,0.0415361
dataset_1,620,0,3702,0.0109818,0.0111518,0.00702443,0.0171553
dataset_1,621,0,3703,0.0177835,0.0390058,0.00584646,0.0432653
dataset_1,622,0,3704,0.0109237,0.034385,0.00710455,0.0367713
dataset_1,623,0,3705,0.0190932,0.0138423,0.00712841,0.0246368
dataset_1,624,0,3706,0.0191205,0.0265501,0.00716784,0.0334945
dataset_1,625,0,3707,0.0109046,0.0186257,0.0071316,0.0227308
dataset_1,626,0,3708,0.0109123,0.0202256,0.00712059,0.0240594
dataset_1,627,0,3709,0.019095,0.0155483,0.00713108,0.0256363
dataset_1,628,0,3710,0.0120747,0.0111202,0.00594504,0.0174585
dataset_1,629,0,3711,0.0108993,0.0359303,0.00713918,0.0382198
dataset_1,630,0,3712,0.010922,0.0218219,0.00710698,0.0254164
dataset_1,631,0,3713,0.0108647,0.0138301,0.00718939,0.019
dataset_1,632,0,3714,0.014925,0.0109577,0.00500056,0.0191789
dataset_1,633,0,3715,0.010901,0.017023,0.00713679,0.021437
dataset_1,634,0,3716,0.0191259,0.0218955,0.00717566,0.029945
dataset_1,635,0,3717,0.0109283,0.0234134,0.00709805,0.0267955
dataset_1,636,0,3718,0.0108865,0.0281396,0.00715768,0.0310095
dataset_1,637,0,3719,0.010874,0.029702,0.00717585,0.0324337
dataset_1,638,0,3720,0.0109074,0.0265729,0.00712757,0.0295955
dataset_1,639,0,3721,0.0190926,0.0296606,0.00712754,0.0359872
dataset_1,640,0,3722,0.0108816,0.0312646,0.00716465,0.0338706
dataset_1,641,0,3723,0.0190083,0.0388444,0.00701115,0.0438105
dataset_1,642,0,3724,0.0191565,0.0372013,0.00722084,0.0424623
dataset_1,643,0,3725,0.0191374,0.0249981,0.00719251,0.0322936
dataset_1,644,0,3726,0.0109145,0.0391825,0.00711755,0.0412923
dataset_1,645,0,3727,0.013405,0.0392111,0.00526121,0.0417719
dataset_1,646,0,3728,0.0118034,0.032045,0.00615533,0.0346999
dataset_1,647,0,3729,0.0182409,0.0257573,0.00619253,0.0321639
dataset_1,648,0,3730,0.0117916,0.0367452,0.00616514,0.0390802
dataset_1,649,0,3731,0.0115902,0.0381153,0.00634302,0.0403403
dataset_1,650,0,3732,0.0140188,0.0378386,0.00509722,0.0406727
dataset_1,651,0,3733,0.011542,0.0125896,0.00638855,0.0182354
dataset_1,652,0,3734,0.0169271,0.0376602,0.00538629,0.0416393
dataset_1,653,0,3735,0.0181769,0.019601,0.00613898,0.0274278
dataset_1,654,0,3736,0.0118202,0.0273875,0.00614139,0.0304551
dataset_1,655,0,3737,0.0154999,0.037821,0.00502505,0.0411816
dataset_1,656,0,3738,0.0181801,0.0375768,0.00614162,0.042193
dataset_1,657,0,3739,0.0118917,0.0242036,0.00608357,0.0276448
dataset_1,658,0,3740,0.0183707,0.0350074,0.00630695,0.0400347
dataset_1,659,0,3741,0.0141467,0.0123555,0.00507336,0.0194558
dataset_1,660,0,3742,0.0118171,0.0177652,0.00614393,0.0222035
dataset_1,661,0,3743,0.0185044,0.0363193,0.00643359,0.0412662
dataset_1,662,0,3744,0.0182907,0.0335235,0.0062355,0.0386944
dataset_1,663,0,3745,0.018149,0.0288619,0.00611624,0.0346382
dataset_1,664,0,3746,0.0181608,0.0180172,0.00612578,0.0263051
dataset_1,665,0,3747,0.0118339,0.0193652,0.00613012,0.0235081
dataset_1,666,0,3748,0.0126742,0.0378738,0.00557387,0.0403253
dataset_1,667,0,3749,0.0181894,0.027297,0.0061493,0.0333736
dataset_1,668,0,3750,0.0118796,0.0336122,0.00609321,0.0361667
dataset_1,669,0,3751,0.0181986,0.0319969,0.00615698,0.0373216
dataset_1,670,0,3752,0.0181585,0.016408,0.00612392,0.0252281
dataset_1,671,0,3753,0.0118532,0.0209765,0.00611446,0.0248575
dataset_1,672,0,3754,0.0181701,0.0130507,0.00613342,0.0231968
dataset_1,673,0,3755,0.0117717,0.0289402,0.00618185,0.0318484
dataset_1,674,0,3756,0.0182469,0.0226906,0.00619772,0.0297695
dataset_1,675,0,3757,0.011881,0.0225887,0.00609207,0.0262397
dataset_1,676,0,3758,0.0182672,0.0242225,0.00621507,0.0309684
dataset_1,677,0,3759,0.0181903,0.0147763,0.00615006,0.0242291
dataset_1,678,0,3760,0.0118663,0.0258067,0.00610385,0.0290526
dataset_1,679,0,3761,0.0181454,0.0304374,0.0061133,0.0359592
dataset_1,680,0,3762,0.011758,0.0304884,0.00619353,0.0332589
dataset_1,681,0,3763,0.0118052,0.0161465,0.00615382,0.0209271
dataset_1,682,0,3764,0.0156102,0.0122168,0.00503737,0.0204525
dataset_1,683,0,3765,0.0169962,0.0124884,0.00541577,0.0217752
dataset_1,684,0,3766,0.0182056,0.0211585,0.00616277,0.0285851
dataset_1,685,0,3767,0.0119089,0.0352095,0.00606997,0.0376613
dataset_1,686,0,3768,0.0119749,0.0142903,0.00601898,0.0195918
dataset_1,687,0,3769,0.0127641,0.0126075,0.0055278,0.018773
dataset_1,688,0,3770,0.0130471,0.0217088,0.00539714,0.0258965
dataset_1,689,0,3771,0.0169178,0.0296276,0.00538241,0.0345395
dataset_1,690,0,3772,0.0172983,0.0343804,0.00555951,0.0388864
dataset_1,691,0,3773,0.0170841,0.0219978,0.00545507,0.0283818
dataset_1,692,0,3774,0.0146635,0.0366389,0.00501133,0.0397811
dataset_1,693,0,3775,0.013171,0.0344056,0.00534654,0.0372264
dataset_1,694,0,3776,0.0169961,0.0188891,0.00541574,0.0259807
dataset_1,695,0,3777,0.0128622,0.0312482,0.00548006,0.0342333
dataset_1,696,0,3778,0.0169894,0.028007,0.00541282,0.0332014
dataset_1,697,0,3779,0.0129821,0.0184759,0.00542526,0.0232234
dataset_1,698,0,3780,0.0129401,0.0282386,0.00544404,0.0315357
dataset_1,699,0,3781,0.0169754,0.0172826,0.00540677,0.024821
dataset_1,700,0,3782,0.0132075,0.0362265,0.00533235,0.038926
dataset_1,701,0,3783,0.0130238,0.0327653,0.00540713,0.035671
dataset_1,702,0,3784,0.0171075,0.0328564,0.00546585,0.0374445
dataset_1,703,0,3785,0.0131167,0.0233691,0.00536825,0.0273309
dataset_1,704,0,3786,0.0130076,0.020083,0.0054141,0.0245324
dataset_1,705,0,3787,0.0170694,0.0264526,0.00544835,0.0319498
dataset_1,706,0,3788,0.0159845,0.0364261,0.00509788,0.0401043
dataset_1,707,0,3789,0.0170269,0.0204628,0.00542927,0.0271683
dataset_1,708,0,3790,0.0149417,0.013423,0.00500034,0.0206987
dataset_1,709,0,3791,0.0171839,0.0249681,0.00550217,0.0308053
dataset_1,710,0,3792,0.0169722,0.0156573,0.0054054,0.0237155
dataset_1,711,0,3793,0.0131082,0.0250367,0.00537173,0.0287665
dataset_1,712,0,3794,0.0169547,0.0312606,0.00539793,0.0359697
dataset_1,713,0,3795,0.0128385,0.0297332,0.00549133,0.0328489
dataset_1,714,0,3796,0.0128751,0.0154391,0.00547396,0.020835
dataset_1,715,0,3797,0.0136856,0.0141225,0.00517585,0.0203354
dataset_1,716,0,3798,0.0173977,0.0360825,0.00561237,0.040449
dataset_1,717,0,3799,0.0171122,0.0140907,0.00546806,0.0228315
dataset_1,718,0,3800,0.0171879,0.0234747,0.00550409,0.0296105
dataset_1,719,0,3801,0.0129483,0.0169032,0.00544034,0.0219767
dataset_1,720,0,3802,0.0130219,0.0266732,0.00540793,0.0301707
dataset_1,721,0,3803,0.0161031,0.0134267,0.00512319,0.0215832
dataset_1,722,0,3804,0.0144547,0.0333739,0.00502982,0.0367159
dataset_1,723,0,3805,0.014766,0.0351032,0.00500548,0.0384099
dataset_1,724,0,3806,0.0143971,0.0260111,0.00503648,0.0301533
dataset_1,725,0,3807,0.0156878,0.0198019,0.00504753,0.0257623
dataset_1,726,0,3808,0.0161137,0.0242183,0.00512562,0.0295372
dataset_1,727,0,3809,0.0139235,0.0304808,0.00511726,0.0338988
dataset_1,728,0,3810,0.0158354,0.0228973,0.00507028,0.0282976
dataset_1,729,0,3811,0.0154306,0.0304611,0.00501858,0.0345133
dataset_1,730,0,3812,0.014274,0.0175325,0.00505299,0.0231661
dataset_1,731,0,3813,0.0156599,0.0181975,0.00504374,0.0245321
dataset_1,732,0,3814,0.0156161,0.0286698,0.00503811,0.0330333
dataset_1,733,0,3815,0.0142484,0.031809,0.00505681,0.0352193
dataset_1,734,0,3816,0.0159305,0.0338077,0.00508734,0.0377177
dataset_1,735,0,3817,0.0144093,0.0223989,0.00503501,0.0271052
dataset_1,736,0,3818,0.0142962,0.0276231,0.00504979,0.0315105
dataset_1,737,0,3819,0.0143043,0.0191489,0.00504864,0.0244291
dataset_1,738,0,3820,0.0141903,0.0158824,0.005066,0.0218924
dataset_1,739,0,3821,0.0157088,0.0270626,0.00505049,0.0316964
dataset_1,740,0,3822,0.0143391,0.0207589,0.00504387,0.025729
dataset_1,741,0,3823,0.0157375,0.0213765,0.00505469,0.0270218
dataset_1,742,0,3824,0.0156203,0.0165525,0.00503863,0.0233102
dataset_1,743,0,3825,0.0146086,0.0242115,0.00501535,0.0287187
dataset_1,744,0,3826,0.0157092,0.0322422,0.00505055,0.0362194
dataset_1,745,0,3827,0.0141875,0.0291517,0.00506645,0.0328143
dataset_1,746,0,3828,0.0155347,0.0148215,0.00502867,0.022052
dataset_1,747,0,3829,0.0162896,0.0351446,0.00516916,0.0390796
dataset_1,748,0,3830,0.0158309,0.0255361,0.00506953,0.0304698
